99971 2
35 18 35692
25 66 17405
69 48 23595
9 40 77161
92 22 52228
37 45 44557
98 60 73073
30 78 53099
9 29 93442
71 1 74146
48 8 58320
91 11 34660
65 70 87319
62 90 1240
28 53 10182
90 46 79771
53 99 3502
26 98 98149
59 84 46167
15 35 39212
45 83 76243
59 53 33126
86 10 96871
24 77 51466
31 4 22341
69 44 22383
61 8 34620
97 27 2216
98 35 36606
41 15 21945
97 25 8433
69 20 6542
85 60 6708
74 71 26769
18 30 3883
19 11 18943
17 93 64816
34 61 92127
51 30 15752
85 93 22261
47 23 51959
1 99 65346
53 90 27716
10 80 26982
100 72 69239
100 47 59436
82 30 3590
93 18 88794
50 13 17206
51 60 65608
100 40 72182
5 4 89886
63 83 18950
88 93 46497
19 92 32868
19 51 77578
1 7 14769
12 97 44037
7 28 70643
24 98 45067
91 24 90146
13 74 30601
26 5 6488
61 67 12293
15 10 62245
25 8 65671
5 92 58149
6 100 67570
6 12 37299
67 84 65436
27 53 18428
54 15 58099
30 37 24975
58 41 957
82 9 35994
82 28 74212
33 26 83774
95 40 52734
26 51 69363
85 51 51373
56 17 34109
73 24 17666
10 18 5887
33 40 92901
88 76 23926
7 89 36814
4 58 19336
44 29 27188
26 81 98516
16 56 51299
40 100 42089
96 32 89995
65 4 40363
4 89 41145
86 57 11118
66 18 62201
90 54 51972
31 51 55484
99 18 51521
47 79 6359
7 84 85852
62 79 32127
39 39 76745
81 76 31034
60 97 94342
72 28 47102
18 54 29955
68 79 44717
95 91 16479
54 11 81199
81 83 18679
17 38 7137
84 6 97530
47 33 82094
11 92 54821
82 5 79758
69 61 57006
10 67 66714
73 97 91329
83 61 39985
79 66 44959
98 72 757
69 99 22680
95 32 99966
100 82 35071
86 63 92989
18 28 62299
46 39 34620
71 84 62465
83 47 68621
36 100 85173
62 87 69582
64 76 81512
83 68 40103
5 18 10429
17 61 75459
52 82 94718
1 64 72809
74 7 81812
18 21 10572
22 97 18168
22 31 51083
84 1 46072
98 19 94059
7 32 79505
60 74 85649
86 95 21880
82 45 88856
54 41 99511
58 42 52347
61 7 91263
5 40 58376
13 95 75822
23 79 67899
96 42 62000
67 97 22360
15 77 90579
1 39 96460
23 68 88187
7 53 94062
92 87 12579
73 83 81480
44 28 54743
30 33 12718
27 21 56797
16 31 25532
13 52 52231
45 22 74181
70 46 87098
33 52 923
65 35 51923
74 60 35399
75 70 34989
81 68 91934
57 99 83463
81 65 76680
3 91 43937
91 47 71942
32 100 48440
81 76 9322
41 60 72557
81 53 95619
45 43 85778
33 72 9150
23 23 43695
53 29 66457
11 98 29396
62 20 70339
22 60 57383
61 72 92420
97 17 37370
20 32 26326
75 28 23344
92 74 27658
30 98 76392
98 98 50186
26 46 54903
37 84 91384
54 95 51349
96 52 69216
22 6 57319
41 60 70961
64 80 82365
33 68 11688
75 46 9579
9 77 56298
29 5 57759
10 29 30772
68 91 20646
57 9 70016
27 65 65725
37 33 42419
52 24 72987
33 25 69382
18 17 38762
63 77 88009
53 58 78366
67 44 97447
92 5 94914
17 86 26882
40 44 71642
57 77 65017
67 99 29047
32 16 6022
49 19 45985
97 79 74100
84 90 38883
73 76 27812
84 76 56032
31 92 58957
46 100 32261
43 63 17219
92 50 91451
10 69 70937
49 2 64054
96 85 87097
16 5 56210
43 95 78484
47 39 98778
64 72 71667
75 95 21822
51 99 95302
99 78 83885
63 53 9662
76 84 70116
34 70 50558
11 69 79018
72 19 17640
41 73 69311
52 20 10475
64 21 31818
8 77 63912
4 82 32903
63 23 65301
81 75 87528
71 25 83404
10 71 44634
4 66 58070
96 35 89776
75 8 40386
23 96 66796
30 19 7710
92 23 42742
82 11 45635
96 78 70476
69 83 59073
58 11 89502
53 24 21135
67 63 37564
51 21 62662
28 54 91371
61 9 69367
56 76 64468
77 70 28429
35 46 62774
90 28 1642
76 16 7230
19 63 77287
60 61 72125
96 50 3201
25 73 97907
33 88 24480
68 79 48772
96 15 59094
79 20 78446
98 75 80249
25 99 14865
26 3 55298
78 10 8008
83 34 11549
59 19 51707
88 44 88887
86 12 51406
20 16 23422
37 2 58202
87 82 16792
5 34 64981
92 28 93391
18 44 6409
43 73 78766
89 71 27614
32 87 74123
52 25 4796
1 50 63348
35 35 42564
89 98 5048
29 69 98936
92 28 18801
37 83 42480
25 93 85091
59 38 45930
5 39 71779
22 13 67838
96 56 49280
23 18 1838
48 31 76256
63 40 66911
88 68 51895
98 54 71404
89 48 61964
63 53 29017
87 18 48444
42 16 89540
14 23 64247
36 31 4030
71 70 51481
1 8 61042
27 20 43658
33 29 92933
41 27 6337
16 9 44525
14 78 40171
6 70 32234
77 61 77262
83 50 74260
78 57 78897
29 28 52559
89 63 8446
72 20 80917
30 69 67710
8 21 91123
82 42 26938
64 88 75233
79 61 46429
74 36 97543
2 67 19692
43 57 72955
60 87 87965
7 74 16630
38 63 97295
60 35 39060
20 18 23749
51 81 70849
25 98 76544
56 50 93428
28 27 29319
67 44 24446
65 42 88152
15 1 27789
82 39 67319
16 36 59579
78 66 34837
34 32 9376
95 59 79845
84 8 86935
77 95 24614
11 70 57859
90 58 43157
11 26 40731
1 30 2457
24 71 39480
1 76 92103
6 94 55948
68 91 67495
28 6 63583
38 79 14406
17 62 74614
11 28 11462
54 68 40852
99 45 34672
68 74 27746
41 18 4583
90 92 23157
78 99 89542
7 92 63849
14 37 66740
56 85 97589
61 69 3399
96 79 55123
75 66 1309
38 77 87659
78 43 10968
27 55 53845
75 53 10613
36 73 16904
89 77 41328
67 1 57529
97 37 63453
89 33 23278
82 80 80174
38 98 26763
77 49 10303
25 59 34100
100 65 16920
49 94 82569
94 58 38100
60 63 96016
21 5 5765
85 95 64903
97 54 71880
1 82 11334
87 15 18904
79 3 23714
4 45 7119
38 66 51147
66 24 63546
70 51 88267
93 60 78018
61 43 79772
82 81 14582
76 57 75995
100 70 45956
26 33 83445
40 67 68217
23 58 57592
40 14 86928
23 49 75043
72 38 27375
8 15 57980
42 20 80218
11 34 4519
25 67 96019
2 52 86399
4 86 23616
84 75 30491
48 67 77472
81 1 4148
36 16 86913
21 41 94466
50 81 31962
71 12 7336
67 20 33950
46 37 62032
31 56 2628
34 7 30490
83 45 86988
40 64 73226
38 76 42425
100 45 31043
89 60 9775
65 40 33055
3 85 49014
10 43 19339
89 48 83237
66 92 63510
97 47 40744
100 47 18776
60 60 34434
8 9 41023
62 55 88071
41 49 15777
91 21 65071
45 47 57284
86 12 18164
84 19 26852
4 79 52324
92 39 47027
73 34 3979
58 83 49054
70 20 76163
9 5 4216
63 38 59396
41 86 5779
50 81 87702
90 31 6064
67 88 13699
57 45 64922
89 37 21446
58 64 5640
3 68 27369
42 52 90929
34 73 20692
90 6 6179
39 71 19636
13 2 50910
58 69 33551
86 89 59299
82 38 97466
76 2 90945
49 52 21532
63 8 79389
96 2 7707
18 33 95114
13 5 42613
58 69 33029
1 91 48831
28 92 71119
45 93 46989
23 8 52405
92 37 31258
98 66 50215
96 97 22070
65 75 21235
34 91 20667
97 12 15518
53 20 40697
63 26 36883
73 21 89156
72 18 23982
40 70 83851
76 44 74393
87 82 16797
81 63 73470
2 92 26792
27 4 82083
3 15 60936
49 53 26583
40 62 29487
13 76 26163
60 87 29300
72 28 61936
29 80 32868
100 94 81817
41 81 32701
90 4 6672
7 29 90471
15 88 71407
78 91 74865
12 45 28314
76 93 26291
34 7 58420
61 33 3103
50 31 29335
51 68 85395
82 3 48489
62 73 9175
54 67 79342
92 89 81745
97 80 11009
12 72 74956
79 75 19750
9 91 78153
15 17 6904
99 100 6502
50 83 78336
86 24 60100
8 37 49092
24 11 95568
41 26 45917
89 31 33146
72 63 3788
4 41 83840
32 37 36851
19 9 411
27 89 5616
25 71 59764
11 92 30980
14 90 12254
33 86 95906
49 3 462
94 93 54513
54 58 61824
75 90 88768
92 49 32724
71 6 66158
41 74 25878
90 15 16109
49 90 26659
11 7 18228
34 96 22403
13 87 89473
74 26 48782
47 78 18608
47 91 10811
4 32 60200
32 61 78576
14 89 90724
62 36 28335
54 46 62782
71 75 80715
74 27 46654
81 25 9816
35 59 31662
54 62 21895
88 2 30326
5 73 58729
42 59 34790
30 40 90163
58 91 8330
15 47 69294
1 53 70141
15 14 8694
26 75 44157
25 70 27344
23 60 80507
56 60 25625
27 28 38938
28 95 60803
44 67 60457
7 85 529
42 80 43438
26 42 1889
39 24 9346
43 47 34389
25 65 52998
51 39 86716
54 79 61918
86 77 43796
2 77 31660
78 34 71294
52 36 50457
6 13 65780
57 66 51316
39 87 44025
13 12 23774
66 62 98731
20 68 1688
32 76 30522
22 36 639
86 92 74421
37 92 88992
9 38 98784
46 62 69735
68 78 23198
55 5 86307
56 74 75634
12 67 62565
28 10 95325
32 74 79516
11 1 50826
95 70 35001
6 11 47589
79 66 32034
48 2 64485
10 82 57530
7 44 47459
97 88 13501
91 9 68957
35 89 52052
50 47 13365
74 39 89502
28 6 57665
37 65 88149
54 56 42337
58 80 50198
49 8 2218
11 54 94837
36 52 49962
72 78 16606
96 41 40993
27 25 24972
26 41 4224
74 56 81319
48 4 65191
16 82 4761
12 48 20932
51 2 74622
50 86 89945
17 29 44273
36 16 11941
89 58 48193
10 31 36293
76 47 25501
5 43 40618
1 44 23629
88 51 3028
86 21 6429
45 35 14743
50 55 51523
37 82 77278
77 85 11875
5 37 51965
35 96 80621
63 8 25304
22 5 93867
2 77 4288
2 53 31315
65 67 90748
16 47 32506
44 95 36507
88 57 79433
28 65 66611
98 69 22282
80 63 28322
82 23 2005
99 18 90762
57 54 39894
39 59 44866
62 3 36164
83 90 36529
75 1 3502
53 85 83436
48 42 97511
29 42 21349
15 21 9291
90 65 25768
84 86 83325
91 84 46427
5 25 51573
8 35 86717
38 15 9229
29 99 18812
47 11 34526
56 57 98111
60 66 76158
81 20 82977
67 35 2520
58 84 48017
1 68 17949
61 2 43586
27 47 29441
6 3 36724
92 43 6238
36 90 13009
81 44 31002
19 32 48590
24 72 4995
97 21 83534
84 40 31826
79 90 31867
99 4 70885
11 61 1354
13 13 55389
27 85 39581
66 82 14479
25 49 13833
81 65 46570
90 56 56700
58 71 30013
59 54 80906
13 6 36529
65 30 72851
80 21 94211
6 9 85198
94 53 20910
32 49 84716
10 40 50545
90 1 73698
34 8 17897
62 64 36911
61 33 89669
78 23 15977
93 56 64116
54 42 7577
68 74 36674
16 82 6776
78 97 8425
5 96 66727
24 11 78409
15 17 93262
50 20 65740
10 10 85068
7 62 76066
68 87 45776
80 44 14503
53 45 58892
29 86 17990
6 30 78883
1 53 21779
30 89 30398
100 38 61401
93 65 1391
81 66 71929
30 10 99831
34 93 7595
44 85 77949
23 29 96318
25 98 89423
93 94 54057
34 64 80599
4 69 71327
20 97 48563
16 4 79189
17 99 44120
94 1 67382
89 70 37118
41 76 70513
36 52 84185
84 91 6622
77 10 9867
49 23 84716
59 13 90153
20 7 96586
87 11 91567
2 87 59836
62 72 52168
66 60 17317
91 32 78525
93 76 81018
57 48 48618
16 63 63608
31 11 17408
37 75 37566
85 11 7898
70 41 75516
7 62 65475
97 61 99705
51 9 6136
31 83 5816
31 39 76948
4 3 37820
9 30 52089
20 65 22218
77 39 35539
66 27 75956
61 92 21345
93 47 24372
57 47 659
37 100 42520
33 25 92174
78 30 24253
47 98 18507
91 57 61843
77 34 85156
33 21 69714
21 80 44757
98 58 51684
33 66 92634
85 96 12840
28 56 93654
77 49 93472
71 48 2677
44 6 84149
80 46 54889
15 64 5600
52 95 73279
94 90 723
86 23 66368
16 22 97418
23 39 50223
99 64 84667
84 37 31623
11 59 53598
50 24 27416
5 67 54643
44 24 37120
49 80 67962
22 93 96161
60 71 62297
76 18 52534
76 36 94171
86 63 72592
32 8 99235
82 18 56605
66 77 73248
50 7 44509
1 40 46224
94 90 14285
45 36 99607
60 52 23994
69 31 87552
46 74 34259
94 99 33571
87 68 3385
41 92 44610
24 82 24598
89 14 14767
1 9 63336
52 56 15892
1 77 94970
71 22 92566
70 82 29340
20 46 2833
52 27 71443
13 61 77691
65 83 7407
40 42 25394
34 50 94902
63 21 67760
67 88 36018
82 43 51978
49 83 95664
85 26 14402
33 90 26610
24 91 40841
76 48 63015
72 2 3949
94 1 4665
64 35 72907
10 33 88441
78 49 6449
42 100 62514
4 58 20790
62 99 53852
17 98 52120
67 92 94496
42 65 45191
67 37 80910
37 55 40564
88 99 33340
49 46 11669
93 92 66751
14 63 15115
8 6 54942
96 62 64680
39 24 76505
19 72 10618
30 33 58887
97 97 20823
38 29 88808
13 62 34426
86 14 39013
13 65 52071
95 35 11406
10 28 16032
17 98 12635
23 84 27175
3 86 16008
33 26 35557
10 68 2996
92 27 47172
3 58 95149
45 32 72114
80 58 99555
81 7 54160
17 37 19949
28 13 23636
75 18 99010
91 18 90974
25 91 85301
2 62 34202
89 67 63969
39 15 88031
31 11 92809
69 71 10600
77 60 76947
98 31 30948
72 42 10084
95 80 38590
63 2 28329
63 33 40048
48 37 49654
27 48 43900
61 81 88427
86 61 66192
25 84 13467
10 36 2287
56 24 10250
49 32 52708
52 15 12846
94 77 95988
9 7 93172
83 50 50890
73 55 98012
48 66 60005
52 93 82134
26 8 33676
43 98 82794
4 24 88297
63 82 13338
77 87 39782
90 90 34498
27 82 65160
45 89 8732
36 11 10711
35 55 96811
1 2 11233
69 74 59342
43 47 94365
57 44 17691
57 32 70189
83 75 77371
83 58 89938
24 33 56766
42 35 65970
100 6 40209
5 68 689
35 65 78582
24 23 34727
56 1 61577
2 46 50290
30 58 62492
13 54 75595
34 24 67522
67 57 46081
46 69 16124
39 74 77972
57 48 3210
28 61 13670
88 99 14081
32 92 59404
84 75 76171
7 5 69216
33 65 85688
84 65 11762
68 48 46532
56 28 34277
35 24 63782
83 12 41081
89 67 48273
50 67 86438
90 86 72511
24 54 91788
98 22 24083
82 56 61541
73 56 34661
38 52 78402
94 3 64767
35 40 75812
3 56 260
66 39 99926
38 44 95425
35 67 75995
84 76 50713
38 29 22039
60 55 16334
45 93 30690
37 92 28754
39 1 75593
26 72 54562
90 65 74248
77 25 88442
23 20 45139
26 2 13114
24 15 57774
31 8 21165
37 28 10453
46 32 98235
65 64 1080
6 56 14479
93 1 31359
26 47 56479
88 25 47075
10 21 64943
77 51 80328
9 16 68485
79 98 43015
13 51 77130
83 10 43251
68 51 5990
84 57 49095
74 60 15087
20 54 76533
23 43 61925
35 14 39503
42 6 93174
79 21 7849
87 55 82093
7 62 20293
91 7 62254
46 23 7752
86 29 97979
73 62 17156
41 35 76893
53 79 59207
59 64 37612
44 27 74474
55 6 23653
4 58 32572
5 67 78548
44 95 24786
44 28 72127
14 99 38133
59 38 33728
70 8 24762
65 8 92217
82 5 63075
3 28 1878
75 99 86698
45 41 95481
79 69 31932
8 19 81388
86 40 96058
34 26 72500
89 73 63248
24 75 32903
60 41 7641
10 64 90548
47 96 70455
10 62 26076
64 17 5764
97 90 49505
63 91 18131
92 3 71551
15 67 76655
59 22 17941
41 50 84125
53 10 84499
16 79 26578
96 32 77600
53 77 66054
62 80 20108
27 56 51710
14 85 89362
95 1 56157
70 71 82496
87 46 23772
53 91 77324
65 58 74112
60 49 22691
35 35 49988
53 70 23015
29 93 68828
38 88 75529
84 51 15029
87 60 665
46 10 29607
97 82 45015
60 58 34777
30 76 35503
45 80 64123
10 30 83838
73 58 80489
22 53 49629
4 100 1971
16 43 6651
100 12 52019
49 93 16592
72 72 17916
91 95 8221
33 32 52926
58 71 7323
40 90 18128
12 97 64933
88 94 83828
58 73 54789
31 92 58088
56 90 53292
28 78 86537
28 23 10192
1 80 55527
36 16 97705
19 12 81421
60 91 14181
87 80 79555
33 14 9888
96 1 43739
79 16 44056
24 86 74086
79 53 57513
71 47 27551
72 57 48479
46 69 51098
46 49 52363
42 6 8432
47 51 20663
42 5 29436
93 8 43253
64 54 60751
11 62 15893
32 30 20574
18 45 71659
66 7 30069
60 9 41737
97 30 56445
2 97 4792
2 53 37338
60 58 33028
71 27 64731
8 82 56017
53 20 91205
72 11 17699
3 75 49503
86 49 82691
11 7 29285
45 9 61920
52 4 77821
59 90 35975
23 72 50795
82 95 82166
79 68 62337
12 74 3662
65 47 43758
59 64 60608
99 87 25546
53 93 86749
55 84 40541
78 85 17551
100 39 67850
37 41 6456
55 56 90870
14 76 27626
73 20 14328
81 89 11262
68 3 93647
44 80 33396
39 61 79689
84 4 98693
40 76 99930
9 48 48306
18 77 72020
80 73 8053
80 30 49648
94 68 67524
5 78 50843
66 37 63034
67 24 52281
55 32 19586
36 29 41338
94 68 73568
13 62 73013
83 25 51326
64 1 68684
57 67 76147
36 10 16198
77 56 91273
72 38 69250
70 40 79356
41 78 56211
66 73 63633
93 78 68063
55 52 82044
37 42 49133
2 83 26856
44 14 74995
8 58 14644
26 83 16906
18 34 73998
33 84 45592
83 8 65582
57 23 7731
86 36 15287
48 84 83462
44 1 12351
97 60 92202
54 79 39957
44 59 87255
19 68 10026
23 94 93442
100 96 50852
16 38 93133
16 1 70717
56 68 19810
95 90 4906
37 11 51975
89 64 23054
17 4 80138
51 53 47872
70 42 78862
18 28 16057
14 72 59120
14 67 29146
19 8 85986
85 73 63847
56 83 72940
26 100 93977
40 69 91414
30 97 26547
44 50 50822
29 5 41418
23 61 53705
41 75 32855
20 35 50319
56 96 15745
21 63 18484
4 26 38105
29 52 96832
25 3 92629
10 37 81816
40 58 44292
56 14 94793
9 16 6763
27 52 62524
13 67 57038
67 24 65870
6 62 31844
61 54 13949
42 7 32984
14 60 16776
19 89 94253
35 69 17837
80 9 83882
39 25 29144
65 27 34590
54 1 41552
42 87 54661
38 48 61635
26 49 37240
91 48 81102
38 76 35348
53 32 87521
71 30 32004
12 36 25662
79 100 3184
1 38 89596
17 88 94474
38 5 7222
100 66 59553
46 89 54836
10 82 42296
93 28 6730
35 81 7151
92 53 79649
95 69 56701
25 8 22474
41 78 72064
31 98 5239
7 90 5605
83 1 35489
100 13 7468
15 32 51143
86 41 8017
40 59 49293
25 86 19020
27 52 96351
57 66 12933
99 2 86265
19 100 16999
50 39 56402
66 43 29764
59 28 36473
77 76 49747
34 21 996
51 25 79391
88 83 75105
14 62 83733
12 5 98019
69 18 30357
27 94 11734
27 66 5400
80 5 5807
3 10 94498
30 20 96092
35 78 69899
45 26 59817
86 99 85139
37 83 62643
19 5 5924
51 35 64919
95 3 78025
78 79 97368
73 69 28443
13 39 73347
60 11 41444
21 85 14920
9 30 99215
6 67 81265
54 10 11443
62 56 80468
81 89 99323
22 77 36146
49 52 10984
36 37 69768
17 39 75750
28 64 31755
34 82 62407
41 25 47910
68 56 6599
51 82 49786
44 76 42943
14 30 65892
36 59 33738
11 72 99652
99 20 5953
29 8 51557
6 68 38140
50 6 26847
95 89 94088
92 75 13472
55 17 96185
68 96 77165
16 18 22297
83 53 57498
71 66 25685
52 15 23925
8 68 85078
96 90 42949
34 26 63706
68 51 16867
44 35 88842
45 16 63250
56 27 79870
70 15 93383
96 54 7328
58 84 47195
3 42 66912
34 11 71457
25 5 67461
36 3 34381
26 46 62471
46 26 45414
24 15 28205
87 28 51214
46 79 51159
21 96 8281
83 16 18937
89 74 13506
28 42 38735
29 33 1453
12 100 28394
66 40 28906
21 1 5055
68 1 85690
2 89 92813
43 29 14850
99 87 6589
92 68 59290
100 68 21652
24 66 74636
93 85 87483
42 83 72384
40 50 64640
77 81 25757
43 99 75349
38 51 15914
30 3 37335
36 60 45014
100 70 32843
13 55 82966
46 43 16948
13 31 55558
52 59 8504
17 3 48869
94 57 2431
25 75 60252
31 3 33253
32 32 76882
27 18 71575
24 83 14099
67 42 38005
57 56 70123
67 40 41092
10 81 48972
67 38 56422
84 35 82629
55 61 89278
64 21 57293
37 24 29387
44 19 36815
99 72 37422
29 50 53767
36 28 14808
65 16 72660
54 38 22267
76 14 42006
36 89 3713
74 6 76113
64 44 19456
26 14 79884
1 82 60475
41 22 14846
56 18 22685
3 96 82780
41 46 28293
42 37 18951
13 83 87642
90 11 67656
56 36 63299
11 21 53806
35 13 76750
82 48 79042
50 95 9039
41 28 42825
60 83 80627
65 89 53787
19 11 84779
30 53 11065
68 31 89240
9 71 94559
87 15 32730
94 5 89988
80 32 14642
18 44 91088
77 30 28742
23 49 18754
65 5 82902
93 8 19245
22 56 86240
80 58 81229
43 8 44383
76 48 40191
70 4 77491
5 92 13539
31 47 75779
98 91 79357
45 54 29801
26 6 11122
39 84 38279
30 10 29659
56 71 49834
6 23 80844
21 60 28135
98 39 88462
2 25 8777
29 97 54054
45 97 15928
62 54 82551
3 94 27269
62 55 47298
13 22 25316
82 1 13884
68 23 85824
48 80 34909
21 32 98541
65 9 76204
24 30 63831
44 60 77907
83 12 877
32 87 38854
21 64 68440
29 58 78564
60 86 58894
42 62 82008
45 27 19495
21 46 39827
51 28 15384
10 20 97420
35 55 55416
35 56 73473
38 95 15961
88 3 38272
88 4 505
42 6 2644
32 86 66878
5 17 14429
23 83 38336
38 56 10649
79 60 53383
99 27 13617
38 98 97976
40 4 74422
83 44 30666
23 5 80746
81 34 74037
56 97 75620
3 41 15031
88 76 81450
88 99 71218
7 39 39231
59 6 28677
54 92 89912
8 97 8491
42 55 65092
10 52 95955
70 60 91209
65 97 11696
99 95 70265
52 49 65086
5 100 16079
94 74 57066
68 56 92036
23 51 62027
84 25 40626
17 66 27886
70 28 69680
3 85 8047
52 82 42260
54 83 80388
68 65 18732
45 19 2970
80 54 59771
79 91 36535
31 55 94967
84 88 83539
98 26 66926
24 22 45902
13 3 34063
40 81 95523
69 73 63679
41 48 8813
44 28 82351
77 86 98888
15 68 92547
96 38 32725
72 80 44769
58 76 23833
73 63 31695
13 60 93484
40 56 28512
17 99 4460
9 66 47970
14 59 75559
5 97 56920
15 49 14303
10 45 25829
60 59 38034
73 47 63454
40 60 16538
31 44 82923
79 99 34859
21 26 7383
7 10 42095
75 16 98713
9 47 49324
32 3 49786
53 2 47745
70 73 74717
54 34 51449
6 40 64813
99 65 48109
38 26 78664
78 25 98270
90 19 88233
78 56 92384
44 86 94079
3 23 22318
6 97 58951
47 44 20439
71 44 93479
95 58 86461
53 76 96320
46 76 68192
93 60 85418
20 63 36740
68 10 95025
96 32 88973
54 66 91905
14 26 48346
25 99 22032
33 86 3444
46 6 30793
17 67 43441
95 72 75114
57 58 60673
48 41 25884
31 81 12511
45 38 26313
59 19 89775
84 3 53392
17 74 88005
51 66 7929
24 32 68183
80 36 13998
20 27 16060
7 74 46183
66 86 62419
40 85 38155
77 33 63177
79 2 93906
87 1 96019
20 29 35451
27 49 44463
30 10 34429
32 7 92529
8 44 28670
96 9 79909
99 87 64298
61 70 75030
56 64 41556
79 88 98383
16 88 37825
17 84 84347
18 51 20789
24 53 92208
35 48 74808
65 19 32779
85 85 75739
85 77 68818
41 74 47410
57 51 52415
84 27 51840
10 30 97844
92 48 9554
32 75 96445
17 14 97647
100 16 87227
13 29 61100
75 86 75263
80 71 44045
82 99 1785
46 6 36076
24 77 5368
14 43 30605
4 35 69283
45 71 92505
36 18 94725
74 3 80967
35 22 24233
86 90 72402
17 15 18747
82 97 48760
2 18 2127
46 4 94082
66 84 87466
17 40 77989
96 39 82408
15 44 10271
74 42 13298
38 22 14955
55 88 85660
69 40 25313
40 3 46819
18 96 27297
16 39 49191
38 60 1685
96 24 3658
4 96 42456
82 92 22263
40 77 35359
90 75 19900
19 85 20725
35 88 10379
65 98 71865
73 5 11333
46 33 23475
2 31 16618
28 86 52285
62 48 6750
71 90 90893
5 6 78842
13 72 42372
16 4 91665
13 3 57398
76 42 13555
3 95 3403
61 11 61322
2 19 25715
77 74 32909
57 92 67721
33 98 73994
36 12 96243
18 36 3729
37 11 92548
19 16 63686
9 12 38480
86 63 44693
55 15 94951
46 61 72088
67 72 52311
60 30 14534
48 38 22019
4 11 57565
85 35 90461
37 84 67962
3 66 30496
94 47 78335
53 13 77627
96 41 74004
71 90 79467
22 14 54205
98 35 83899
13 12 75274
46 85 88919
52 77 35910
26 56 85695
69 98 52850
41 33 80275
82 29 73102
23 18 67584
22 39 99982
45 67 24360
41 46 44551
22 20 55963
20 24 64700
77 2 50401
100 76 28281
86 45 34185
27 83 22104
57 65 6517
46 22 34814
76 38 58540
41 84 22606
83 49 19169
26 50 45838
23 33 52257
41 98 77498
74 59 34889
6 28 59490
63 74 49751
96 24 31292
83 82 20641
12 1 51708
75 53 65933
56 25 78162
36 67 35479
90 47 43236
98 67 4431
100 29 36481
59 9 89110
41 8 47004
83 81 32710
17 23 88795
89 73 17112
93 82 52558
20 30 52655
51 55 59628
94 37 78396
66 73 85817
43 85 56789
89 26 8278
75 11 14551
85 64 44391
79 48 95967
38 1 60186
72 54 91356
17 47 58722
12 9 67568
4 64 33805
4 79 2049
45 32 11792
44 27 72478
64 37 34066
99 95 92268
50 74 71838
4 53 84074
20 25 15093
36 72 67298
43 8 39467
67 42 29244
75 16 26299
22 9 2345
97 11 13111
92 13 30916
25 9 78955
6 65 11780
21 64 12583
78 47 33895
45 55 73622
25 66 16589
7 65 21025
48 73 10489
41 47 11842
5 10 89264
15 64 39135
50 46 2976
21 49 18689
62 45 10245
51 67 3631
44 1 47057
37 70 30935
12 24 45462
14 45 4701
44 20 68427
76 54 57504
48 51 38887
61 28 58279
20 88 53865
12 64 16995
5 66 95628
76 99 58759
95 80 80184
28 12 79333
55 22 89148
12 68 54943
60 25 38628
77 100 8620
40 69 23923
53 95 323
91 19 23667
64 37 51284
39 62 89369
75 40 55952
79 51 37589
78 20 68578
12 27 7298
43 16 68138
94 25 16759
5 35 36435
